accuracy,precision_entailment,precision_neutral,precision_contradiction,recall_entailment,recall_neutral,recall_contradiction,f1_entailment,f1_neutral,f1_contradiction,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,weighted_precision,weighted_recall,weighted_f1,roc_auc,experiment,predict_dataset,trained_dataset
0.33275651465798045,0.350346565847511,0.3292365529207634,0.3300529901589705,0.16508313539192399,0.7073625349487418,0.13469261662032747,0.22441977800201815,0.4493339911198816,0.19131197893813076,0.336545369642415,0.3357127623203311,0.2883552493533435,0.33275651465798045,0.33275651465798045,0.33275651465798045,0.33674279588466427,0.33275651465798045,0.2872077367211345,0.5017899374448325,baseline-2,SNLI,ANLI
0.33713355048859933,0.33367381681988423,0.334026334026334,0.34636434714620795,0.29097387173396677,0.44920782851817337,0.27371022551745444,0.31086439333862015,0.383147853736089,0.30578084555651425,0.3380214993308088,0.33796397525653155,0.33326436421040784,0.33713355048859933,0.33713355048859933,0.33713355048859933,0.3379708444617686,0.33713355048859933,0.33287426862860137,0.5034070393182176,baseline-2,SNLI,MNLI
0.5160830618892508,0.5250634517766497,0.5143454871488344,0.5093205051112447,0.4913895486935867,0.5346380863622243,0.5233240654927402,0.5076687116564417,0.5242955064737242,0.5162273350601859,0.516243148012243,0.5164505668495171,0.5160638510634507,0.5160830618892508,0.5160830618892508,0.5160830618892508,0.5163642410180124,0.5160830618892508,0.515936822046787,0.6372813163663446,baseline-2,SNLI,SNLI
0.3407352941176471,0.3415788341578834,0.35149661755166345,0.323301926592603,0.34924125797228944,0.4179153812252093,0.2545957918050941,0.3453675511091779,0.38183923088538785,0.2848646304442104,0.33879245943404995,0.340584143667531,0.33735713747959206,0.3407352941176471,0.3407352941176471,0.3407352941176471,0.3388205005831579,0.3407352941176471,0.33745121258139205,0.505447079183107,experiment-1,ANLI,ANLI
0.3304779411764706,0.3301690206066219,0.33552119256869506,0.3260211010132665,0.3136133714537057,0.3323049801674747,0.34562569213732003,0.32167832167832167,0.33390534182120124,0.3355372789335053,0.3305704380628611,0.33051468125283345,0.3303736474776761,0.3304779411764706,0.3304779411764706,0.3304779411764706,0.33057786615073137,0.3304779411764706,0.330359160605935,0.4978879414029951,experiment-1,ANLI,MNLI
0.33386029411764706,0.3311782770324875,0.3383594692400482,0.32830042586140146,0.22531339344622828,0.4944909651829,0.28172757475083055,0.26817616648125125,0.4017905102954342,0.30323618809225816,0.3326127240446457,0.3338439777933196,0.32440095495631455,0.33386029411764706,0.33386029411764706,0.33386029411764706,0.3326190676354623,0.33386029411764706,0.32439954073143207,0.5003846483606345,experiment-1,ANLI,SNLI
0.35740439381611067,0.3767985611510791,0.3386257870243635,0.3587759409074921,0.36298007507941094,0.39533397251518054,0.3148148148148148,0.3697602588615973,0.3647891477440283,0.3353608416899556,0.3580667630276449,0.35770962080313545,0.35663674943186036,0.35740439381611067,0.35740439381611067,0.35740439381611067,0.3587111018516777,0.35740439381611067,0.35684236643655737,0.5182868393344702,experiment-1,MNLI,ANLI
0.3856794141578519,0.4175031367628607,0.35912408759124087,0.38241689965827896,0.38434883049379154,0.3930968360498562,0.37993827160493826,0.40024056532852204,0.37534330180042724,0.3811735562780616,0.3863480413374602,0.3857946460495287,0.3855858078023369,0.3856794141578519,0.3856794141578519,0.3856794141578519,0.38736202070541126,0.3856794141578519,0.386033827441734,0.5394620698525553,experiment-1,MNLI,MNLI
0.338893409275834,0.3655984303466318,0.32668935342732136,0.32706766917293234,0.3228414669361825,0.42953020134228187,0.26851851851851855,0.34289219444870417,0.37111694049427035,0.29491525423728815,0.33978515098229517,0.3402967289323276,0.3363081297267542,0.338893409275834,0.338893409275834,0.338893409275834,0.3405184702283132,0.338893409275834,0.33606448331074534,0.5052501194901575,experiment-1,MNLI,SNLI
0.3262418566775244,0.32320601851851855,0.3334126040428062,0.31715210355987056,0.33165083135391926,0.4355389872631252,0.2119246215631758,0.32737397420867526,0.3776939655172414,0.25407407407407406,0.32459024204039844,0.32637148006007344,0.3197140045999969,0.3262418566775244,0.3262418566775244,0.3262418566775244,0.324555619096851,0.3262418566775244,0.31970991428263396,0.49470179784793195,experiment-1,SNLI,ANLI
0.3542345276872964,0.3565114908662345,0.3718473074301295,0.3372425629290618,0.35926365795724463,0.3389251320285803,0.36422613531047265,0.35788228334812183,0.3546237607671055,0.3502153571959008,0.3552004537418086,0.35413830843209926,0.3542404671037094,0.3542345276872964,0.3542345276872964,0.3542345276872964,0.3551874348591651,0.3542345276872964,0.3542883273075038,0.5155567452675541,experiment-1,SNLI,MNLI
0.3895561889250814,0.4179239589619795,0.3962962962962963,0.3541284403669725,0.4112232779097387,0.39888164026095063,0.3577386468952734,0.41454654295121224,0.39758476544356713,0.3559243891194099,0.38944956520841606,0.38928118835532094,0.38935189917139645,0.3895561889250814,0.3895561889250814,0.3895561889250814,0.38981671753151614,0.3895561889250814,0.38967277730069777,0.5420468180167117,experiment-1,SNLI,SNLI
0.34205882352941175,0.33679757196725835,0.34725759891322805,0.34117388437019125,0.4026830877501649,0.45063904803878363,0.17187153931339977,0.3668052286272349,0.39225088711997697,0.22858826128580897,0.3417430184168926,0.34173122503411607,0.3292147923443403,0.34205882352941175,0.34205882352941175,0.34205882352941175,0.34174070820108576,0.34205882352941175,0.32940984558999414,0.5062994622737672,experiment-2,ANLI,ANLI
0.3355514705882353,0.3370933464116397,0.3341912900236796,0.3344755377879307,0.4534858148229602,0.35764654032613485,0.1945736434108527,0.386721680420105,0.3455213156634201,0.2460267450815655,0.33525339140775,0.3352353328533159,0.3260899137216969,0.3355514705882353,0.3355514705882353,0.3355514705882353,0.33525592451277136,0.3355514705882353,0.3262654386319181,0.5014272385612127,experiment-2,ANLI,MNLI
0.3322058823529412,0.33953422323203636,0.32982585687034643,0.32889685180445355,0.2629206069936222,0.5905685323931247,0.14230343300110743,0.29635597421913734,0.42326371066450824,0.19865502048388345,0.3327523106356121,0.3319308574626181,0.306091568455843,0.3322058823529412,0.3322058823529412,0.3322058823529412,0.33276331892726535,0.3322058823529412,0.3062668199451978,0.4989494481122216,experiment-2,ANLI,SNLI
0.3443856794141579,0.3569277108433735,0.33316658329164583,0.34162162162162163,0.41062662431417846,0.42569511025886864,0.19506172839506172,0.3818987511749698,0.37378981338571626,0.24833005893909627,0.34390530525221363,0.3437944876560363,0.33467287449992744,0.3443856794141579,0.3443856794141579,0.3443856794141579,0.3443219035622678,0.3443856794141579,0.335302389378102,0.5077701225605414,experiment-2,MNLI,ANLI
0.3861879576891782,0.3923728813559322,0.375609756097561,0.38782523318605794,0.5347964192896333,0.3691275167785235,0.24382716049382716,0.4526457289502627,0.3723404255319149,0.29941254500663256,0.38526929021318373,0.3825836988539946,0.37479956649627005,0.3861879576891782,0.3861879576891782,0.3861879576891782,0.38553945997637196,0.3861879576891782,0.37659296141839005,0.536972888129418,experiment-2,MNLI,MNLI
0.35374288039056145,0.37483337776592907,0.34475,0.33301297453147527,0.4060063528732313,0.4407158836689038,0.21388888888888888,0.3897976157471583,0.38687052882592227,0.26047735388084947,0.3508654507658015,0.35353704181034135,0.34571516615131,0.35374288039056145,0.35374288039056145,0.35374288039056145,0.35147810971169563,0.35374288039056145,0.3462503717049097,0.5151407095926284,experiment-2,MNLI,SNLI
0.34161237785016285,0.3423459244532803,0.33936067161769456,0.3435474366529169,0.5112826603325415,0.3264989127058093,0.18010503552672227,0.4100976422957847,0.33280557314756176,0.23631941629509526,0.34175134424129733,0.33929553618835767,0.3264075439128139,0.34161237785016285,0.34161237785016285,0.34161237785016285,0.34176365308850765,0.34161237785016285,0.32751180270372837,0.5044347849397007,experiment-2,SNLI,ANLI
0.3593241042345277,0.361244019138756,0.3815126050420168,0.33360790774299837,0.5380047505938242,0.2820751786269028,0.25023169601482853,0.43225190839694655,0.3243436327915699,0.28596646072374227,0.35878817730792373,0.3567705417451852,0.34752066730408626,0.3593241042345277,0.3593241042345277,0.3593241042345277,0.35877928842158674,0.3593241042345277,0.3486929982491585,0.5175887144048558,experiment-2,SNLI,MNLI
0.40329804560260585,0.4053879310344828,0.4218092566619916,0.3765008576329331,0.5584916864608076,0.37371854613233924,0.2712388013592833,0.4697802197802198,0.39631032778784386,0.3153169330220866,0.40123268177646915,0.4011496779841434,0.3938024935300501,0.40329804560260585,0.40329804560260585,0.40329804560260585,0.40125038936043295,0.40329804560260585,0.3948110380253811,0.5509495781756016,experiment-2,SNLI,SNLI
0.3581985294117647,0.34446716655305615,0.36831958047350966,0.3562879764315964,0.3334066417418078,0.5262230057293962,0.21428571428571427,0.33884666964684845,0.43333484552919294,0.2676163474171911,0.3563582411527208,0.35797178725230605,0.3465992875310775,0.3581985294117647,0.3581985294117647,0.3581985294117647,0.3563504908892787,0.3581985294117647,0.346727731212082,0.518481538561725,experiment-3,ANLI,ANLI
0.3296323529411765,0.33448150833937634,0.3306222362602653,0.3252771618625277,0.20288102045304596,0.4613265755839577,0.32491694352159467,0.25256673511293637,0.38518859245630177,0.32509695290858726,0.3301269688207231,0.3297081798528661,0.32095076015927515,0.3296323529411765,0.3296323529411765,0.3296323529411765,0.33013805238070154,0.3296323529411765,0.3208984940814331,0.49728399949833096,experiment-3,ANLI,MNLI
0.3373529411764706,0.36246719160104984,0.3334477180253934,0.3319959879638917,0.15185836815482737,0.74944909651829,0.10996677740863788,0.21404215747055177,0.4615436810856658,0.16521088095832293,0.34263696586344494,0.3370914140272517,0.2802655731715135,0.3373529411764706,0.3373529411764706,0.3373529411764706,0.34266808457839554,0.3373529411764706,0.28041632664060134,0.5028229402238907,experiment-3,ANLI,SNLI
0.3849674532139951,0.38912732474964234,0.3778969957081545,0.3939393939393939,0.3141784579844066,0.5627996164908916,0.28888888888888886,0.34765937050647067,0.4521761458467069,0.3333333333333333,0.38698790479906364,0.38862232112139566,0.37772294989550365,0.3849674532139951,0.3849674532139951,0.3849674532139951,0.3871390624026102,0.3849674532139951,0.3762005248594644,0.5411255800243066,experiment-3,MNLI,ANLI
0.48443856794141577,0.4857217710243647,0.4839000902798676,0.48328380386329867,0.5353739532197517,0.513902205177373,0.4015432098765432,0.5093406593406593,0.49845009299442034,0.43863789615643967,0.484301888389177,0.4836064560912226,0.4821428828305064,0.48443856794141577,0.48443856794141577,0.48443856794141577,0.4843386289727592,0.48443856794141577,0.4825756537655725,0.6126231302546614,experiment-3,MNLI,MNLI
0.39320585842148087,0.42626332072877277,0.37462876537972,0.3893164327750113,0.35807103667340456,0.5643975711089805,0.2654320987654321,0.389202762084118,0.450337880912916,0.31565424848596074,0.39673617296116803,0.3959669021826057,0.3850649638276649,0.39320585842148087,0.39320585842148087,0.39320585842148087,0.39765546468144025,0.39320585842148087,0.3844219039430764,0.5469008476030712,experiment-3,MNLI,SNLI
0.3501628664495114,0.3664696399785062,0.34546668892970445,0.34903748733535966,0.20249406175771972,0.6427461944703324,0.21285140562248997,0.2608529355517307,0.4493918331885317,0.26444060640951833,0.3536579387478567,0.35269722061684733,0.32489512504992696,0.3501628664495114,0.3501628664495114,0.3501628664495114,0.3538437872167026,0.3501628664495114,0.32381303348124224,0.5144833071585553,experiment-3,SNLI,ANLI
0.37754478827361565,0.37803052978150253,0.4491752972765631,0.32894736842105265,0.375,0.3637775706741224,0.3938832252085264,0.3765091667908779,0.4019910744936492,0.3584985238296078,0.3853843984930394,0.3775535986275496,0.3789995883713783,0.37754478827361565,0.37754478827361565,0.37754478827361565,0.38516945621094306,0.37754478827361565,0.3789242532759745,0.5330849892135837,experiment-3,SNLI,MNLI
0.5570032573289903,0.5601139601139601,0.5769596953348144,0.5336705659184319,0.583729216152019,0.5647716682199441,0.5214704973741119,0.571677813317825,0.5708006279434851,0.5275,0.5569147404557354,0.5566571272486917,0.5566594804204367,0.5570032573289903,0.5570032573289903,0.5570032573289903,0.556920673740284,0.5570032573289903,0.5568338351592541,0.667511881438143,experiment-3,SNLI,SNLI
0.3401838235294118,0.3335043612108774,0.35635696821515894,0.3201732467099783,0.3573784913129536,0.4496474217717056,0.21284606866002215,0.34502892934869156,0.3976032735775526,0.2557041176079292,0.33667819204533816,0.3399573272482271,0.3327787735113911,0.3401838235294118,0.3401838235294118,0.3401838235294118,0.33670400449130905,0.3401838235294118,0.3329172270767084,0.5049753040822669,experiment-4,ANLI,ANLI
0.33198529411764705,0.3322586762753651,0.3328704872506943,0.3308520384791571,0.38530899494171983,0.2905464962538563,0.31993355481727576,0.35682281059063137,0.3102717966819626,0.3253012048192771,0.33199373400173887,0.3319296820042839,0.33079860403062367,0.33198529411764705,0.33198529411764705,0.33198529411764705,0.33199584013978894,0.33198529411764705,0.33082512300421935,0.49894681363363375,experiment-4,ANLI,MNLI
0.32941176470588235,0.33909014321819714,0.3257918552036199,0.33394919168591225,0.17703980646580164,0.6505068312031732,0.1601328903654485,0.2326253431585031,0.43414956982131037,0.21646706586826348,0.33294373003590977,0.3292265093448078,0.294413992949359,0.32941176470588235,0.32941176470588235,0.32941176470588235,0.33294609710213696,0.32941176470588235,0.2945049254107375,0.4969183164410575,experiment-4,ANLI,SNLI
0.35598047192839705,0.37836915728420334,0.34618656081655796,0.34676941315945464,0.32024256425064973,0.39022051773729627,0.3611111111111111,0.3468877072255239,0.3668870192307692,0.3537949803447233,0.35710837708673865,0.3571913976996857,0.3558565689336721,0.35598047192839705,0.35598047192839705,0.35598047192839705,0.35771389738678183,0.35598047192839705,0.3555286157050417,0.5178552170997089,experiment-4,MNLI,ANLI
0.37459316517493896,0.3852813852813853,0.34898665348492336,0.40164576802507834,0.35980363846375973,0.4512623841482902,0.31635802469135804,0.3721069135433776,0.393588850174216,0.3539364640883978,0.378637935597129,0.3758080157678026,0.3732107426019971,0.37459316517493896,0.37459316517493896,0.37459316517493896,0.3791233690383458,0.37459316517493896,0.372955644573052,0.5317807233013848,experiment-4,MNLI,MNLI
0.3477420667209113,0.36421725239616615,0.3347884991720608,0.3897787948131198,0.1975166041004909,0.7107702141259188,0.15771604938271605,0.2561318105223741,0.45517805976258696,0.22456602944407822,0.3629281821271156,0.35533428920304194,0.3119586332430131,0.3477420667209113,0.3477420667209113,0.3477420667209113,0.36327510721641676,0.3477420667209113,0.30907552321347936,0.51631933911635,experiment-4,MNLI,SNLI
0.3392711726384365,0.3521985198084458,0.3352397712274527,0.3354579000335458,0.2402019002375297,0.47343895619757687,0.3089280197713933,0.2856134157105031,0.39253058596265294,0.32164683177870695,0.3409653970231481,0.34085629206883333,0.33326361115062103,0.3392711726384365,0.3392711726384365,0.3392711726384365,0.3411256780033187,0.3392711726384365,0.3325196187697912,0.5056349237925399,experiment-4,SNLI,ANLI
0.33662459283387625,0.33766233766233766,0.33285714285714285,0.3422880963408986,0.3473871733966746,0.4342963653308481,0.2282978066110596,0.3424557295477828,0.376870198139911,0.27390659747961454,0.3376025256201263,0.33666044844619414,0.33107750838910277,0.33662459283387625,0.33662459283387625,0.33662459283387625,0.3376120179111752,0.33662459283387625,0.33114532990338136,0.5024496444133181,experiment-4,SNLI,MNLI
0.5066164495114006,0.4947542794036444,0.5361967440249393,0.493815987933635,0.5320665083135392,0.4808946877912395,0.5057151683657708,0.5127324749642346,0.5070422535211268,0.4996947496947497,0.5082556704540729,0.5062254548235164,0.506489826060037,0.5066164495114006,0.5066164495114006,0.5066164495114006,0.50802443861858,0.5066164495114006,0.5065720576675442,0.629624952352776,experiment-4,SNLI,SNLI
0.33926470588235297,0.3322753421940091,0.3386101678702951,0.3784,0.1841873762920607,0.7800793301013662,0.05238095238095238,0.23700035373187125,0.47223611805902954,0.09202334630350195,0.3497618366881014,0.33888255292479313,0.26708660603146755,0.33926470588235297,0.33926470588235297,0.33926470588235297,0.34970183255526166,0.33926470588235297,0.2673627588772799,0.5041597050153412,experiment-5,ANLI,ANLI
0.3195955882352941,0.31729112833763995,0.3173585330183373,0.32417156156488974,0.32405981966131514,0.31081974438078447,0.3239202657807309,0.32063975628332064,0.3140551071527971,0.3240458649531934,0.3196070743069557,0.3195999432742769,0.3195802427964371,0.3195955882352941,0.3195955882352941,0.3195955882352941,0.31959782234220147,0.3195955882352941,0.31957339178995,0.48969526790650275,experiment-5,ANLI,MNLI
0.3286397058823529,0.3448275862068966,0.3286593884203446,0.3199922284826112,0.10336485594897735,0.6998677831643896,0.1823920265780731,0.15905245346869712,0.4472766961236489,0.23234816957043097,0.3311597343699508,0.32854155523048,0.27955910638759235,0.3286397058823529,0.3286397058823529,0.3286397058823529,0.33118766549509354,0.3286397058823529,0.2795592013633662,0.49640942632666424,experiment-5,ANLI,SNLI
0.3590317331163548,0.38878266411727214,0.34333003253642663,0.4128978224455611,0.1761478486861103,0.775647171620326,0.1521604938271605,0.2424483306836248,0.4759756815061777,0.2223725755525485,0.38167017303308665,0.3679851713778656,0.3135988625807837,0.3590317331163548,0.3590317331163548,0.3590317331163548,0.3822643391342769,0.3590317331163548,0.3101519142982587,0.525752611928927,experiment-5,MNLI,ANLI
0.4725386493083808,0.4882987115435183,0.4425802719120625,0.48950233281493,0.5362402541149293,0.48897411313518696,0.38858024691358023,0.5111478117258464,0.4646219252960826,0.4332415691672402,0.4734604387568369,0.4712648713878988,0.4696704353963897,0.4725386493083808,0.4725386493083808,0.4725386493083808,0.4741456130195708,0.4725386493083808,0.47066818148493766,0.6035980168508601,experiment-5,MNLI,MNLI
0.3519121236777868,0.385989010989011,0.33876452252762823,0.38467374810318666,0.16228703436326883,0.7641418983700863,0.15648148148148147,0.2285017279934946,0.46942181211347794,0.2224659938569548,0.36980909387327526,0.3609701380716122,0.30679651132130914,0.3519121236777868,0.3519121236777868,0.3519121236777868,0.3705265540986797,0.3519121236777868,0.3031847186982382,0.5205432814918519,experiment-5,MNLI,SNLI
0.35718648208469056,0.38959714431412545,0.3478941377347752,0.3592814371257485,0.22684085510688837,0.7595526561043803,0.09267840593141798,0.28673297053856256,0.47721284278325365,0.14734774066797643,0.3655909063915497,0.3596906390475622,0.30376451799659754,0.35718648208469056,0.35718648208469056,0.35718648208469056,0.3659434470067451,0.35718648208469056,0.3032196073122365,0.5197623546003373,experiment-5,SNLI,ANLI
0.36644951140065146,0.3563953488372093,0.47496871088861076,0.3268101761252446,0.546021377672209,0.23578751164958062,0.30954587581093607,0.4312851782363977,0.31513390076811293,0.3179438362684436,0.38605807861702157,0.36378492171090854,0.3547876384243181,0.36644951140065146,0.36644951140065146,0.36644951140065146,0.3854996290056571,0.36644951140065146,0.35588036490978164,0.5227633522039429,experiment-5,SNLI,MNLI
0.4972516286644951,0.5297891842346472,0.5052963068995133,0.45323741007194246,0.5148456057007126,0.5483069276172724,0.4281742354031511,0.5222105104652913,0.5259237187127532,0.4403494837172359,0.49610763373536765,0.49710892290704534,0.4961612376317602,0.4972516286644951,0.4972516286644951,0.4972516286644951,0.4965399308646888,0.4972516286644951,0.4964540643908944,0.6229150960336597,experiment-5,SNLI,SNLI
0.3336764705882353,0.0,0.3336764705882353,0.0,0.0,1.0,0.0,0.0,0.5003859300915205,0.0,0.11122549019607843,0.3333333333333333,0.16679531003050685,0.3336764705882353,0.3336764705882353,0.3336764705882353,0.11133998702422145,0.3336764705882353,0.16696701108495002,,experiment-6,ANLI,ANLI
0.3280882352941176,0.33336800499271896,0.3313843662858685,0.3145772144071727,0.3524301737409281,0.40590568532393123,0.22535991140642303,0.3426341672011973,0.36487891843708214,0.262597586941093,0.3264431952285867,0.3278985901570941,0.32337022419312417,0.3280882352941176,0.3280882352941176,0.3280882352941176,0.3264678452908492,0.3280882352941176,0.32348574964487925,0.4959294855937753,experiment-6,ANLI,MNLI
0.324375,0.33702112096552983,0.323850219273586,0.3062415196743555,0.4053221904552452,0.31732040546496254,0.24994462901439646,0.36802955419100397,0.32055206188435637,0.2752439024390244,0.32237095330449045,0.32419574164486803,0.3212751728381283,0.324375,0.324375,0.324375,0.32240792598702295,0.324375,0.3213839602389632,0.49315738448889307,experiment-6,ANLI,SNLI
0.318246541903987,0.0,0.318246541903987,0.0,0.0,1.0,0.0,0.0,0.4828331147288018,0.0,0.10608218063466233,0.3333333333333333,0.16094437157626726,0.318246541903987,0.318246541903987,0.318246541903987,0.10128086143384614,0.318246541903987,0.15365996907917218,,experiment-6,MNLI,ANLI
0.39951179820992677,0.4268058225762153,0.359847453010079,0.41785714285714287,0.4487438637019925,0.4221796100990732,0.325,0.4375,0.3885294117647059,0.365625,0.40150347281447907,0.39864115793368854,0.39721813725490196,0.39951179820992677,0.39951179820992677,0.39951179820992677,0.40254763902635415,0.39951179820992677,0.3982298646675921,0.549185125845102,experiment-6,MNLI,MNLI
0.3652359641985354,0.3654965271259621,0.3568759342301943,0.37670858392564244,0.562229280970257,0.30520933205496964,0.21265432098765433,0.44300341296928325,0.3290267011197244,0.271848490826593,0.3663603484272662,0.3600309780042937,0.3479595349718669,0.3652359641985354,0.3652359641985354,0.3652359641985354,0.3664478319327264,0.3652359641985354,0.3503289744908876,0.5199516292614637,experiment-6,MNLI,SNLI
0.3276669381107492,0.0,0.3276669381107492,0.0,0.0,1.0,0.0,0.0,0.49359809859694853,0.0,0.10922231270358307,0.3333333333333333,0.16453269953231617,0.3276669381107492,0.3276669381107492,0.3276669381107492,0.10736562233087354,0.3276669381107492,0.1617357776245498,,experiment-6,SNLI,ANLI
0.33835504885993484,0.34364002011060835,0.3428399879915941,0.3240556660039761,0.4058788598574822,0.3547685616651134,0.2517763361136855,0.372175333514838,0.34870229007633585,0.2833796940194715,0.3368452247020595,0.3374745858787604,0.3347524392035484,0.33835504885993484,0.33835504885993484,0.33835504885993484,0.33692484730581646,0.33835504885993484,0.3352259023386328,0.5030823451209433,experiment-6,SNLI,MNLI
0.4498167752442997,0.4170845272206304,0.5285802089735709,0.4707233065442021,0.6915083135391924,0.2671637154395775,0.3799814643188137,0.5203306523681859,0.35493190260008256,0.4205128205128205,0.47212934757946784,0.4462178310991945,0.431925125160363,0.4498167752442997,0.4498167752442997,0.4498167752442997,0.4712919099805161,0.4498167752442997,0.43324505615286196,0.5847313631032932,experiment-6,SNLI,SNLI
